Cluster,Index,Star,X,Y,DistSol,StarColor,StarSize,Fleet,Planet,Type,Hazard,Tectonics,Weather,Thermal,BioHazard,BioUnits,MinValue,MinVolume,Fuel,AxialTilt,Density,Radius,Gravity,Temp,Day,Atmosphere,LifeChance,DistFromStar
Scuti,,Epsilon,533.8,35.5,374.9,white,dwarf,Yehat,III-a,Auric,4,3,3,1,2,4,966,161,1,-22,146,36,52,6,47757,86,960,2291
Scuti,,Epsilon,533.8,35.5,374.9,white,dwarf,Yehat,II,Lanthanide,7,7,2,1,1,0,820,164,0.9,26,156,30,46,24,258,10,760,1698
Scuti,,Epsilon,533.8,35.5,374.9,white,dwarf,Yehat,III,Gas Giant,8,3,8,2,1,0,0,0,3,7,21,1040,218,68,156,65535,-1,2291
Scuti,,Epsilon,533.8,35.5,374.9,white,dwarf,Yehat,I,Gas Giant,10,3,8,8,1,0,0,0,1.9,35,20,488,97,1003,150,65535,-1,853
Scuti,,Epsilon,533.8,35.5,374.9,white,dwarf,Yehat,I-a,Metal,10,3,8,8,1,0,904,189,1.1,11,144,37,53,1121,284,3130,-540,853
Scuti,,Gamma,525.6,60.8,360.3,green,dwarf,Yehat,V,Iodine,5,3,1,1,5,19,54,18,1,8,60,83,49,-173,42206,15,260,5677
Scuti,,Gamma,525.6,60.8,360.3,green,dwarf,Yehat,IV,Quasi-Degenerate,6,6,1,1,1,0,475,19,0.9,-17,147,30,44,-167,298,0,-940,4965
Scuti,,Gamma,525.6,60.8,360.3,green,dwarf,Yehat,III,Treasure,2,2,1,1,1,0,1752,292,1.1,-3,209,27,56,-151,157,0,-740,3764
Scuti,,Gamma,525.6,60.8,360.3,green,dwarf,Yehat,II,Chondrite,6,6,1,1,1,0,87,87,0.5,0,98,27,26,-64,187,0,-740,1309
Scuti,,Gamma,525.6,60.8,360.3,green,dwarf,Yehat,I,Chondrite,6,6,1,2,1,0,111,111,0.6,22,100,28,28,56,184,0,-590,526
Scuti,,Zeta,531.3,15,379,white,dwarf,Yehat,VI,Gas Giant,8,1,8,1,1,0,0,0,3,-10,21,1314,275,-127,87,65535,-1,5973
Scuti,,Zeta,531.3,15,379,white,dwarf,Yehat,VI-c,Halide,1,1,1,1,1,0,280,116,0.4,-7,62,36,22,-127,172,0,-740,5973
Scuti,,Zeta,531.3,15,379,white,dwarf,Yehat,VI-b,Oolite,3,3,2,1,1,0,861,166,0.9,17,143,31,44,-127,222,102,410,5973
Scuti,,Zeta,531.3,15,379,white,dwarf,Yehat,VI-a,Opalescent,2,2,1,1,1,0,280,83,0.4,33,58,34,19,-127,155,0,-740,5973
Scuti,,Zeta,531.3,15,379,white,dwarf,Yehat,V,Gas Giant,8,3,8,1,1,0,0,0,1.5,-14,20,387,77,-117,141,65535,-1,5209
Scuti,,Zeta,531.3,15,379,white,dwarf,Yehat,V-a,Quasi-Degenerate,3,3,1,1,1,0,925,37,0.8,2,151,27,40,-117,255,0,-740,5209
Scuti,,Zeta,531.3,15,379,white,dwarf,Yehat,V-b,Selenic,3,3,1,1,1,0,69,23,0.4,19,60,33,19,-117,26678,0,-740,5209
Scuti,,Zeta,531.3,15,379,white,dwarf,Yehat,IV,Plutonic,5,5,3,1,1,6,695,154,2.7,0,151,89,134,-110,185,109,410,4776
Scuti,,Zeta,531.3,15,379,white,dwarf,Yehat,III,Ruby,3,3,1,1,1,0,1700,68,1.2,21,61,96,58,-94,276,0,-740,3957
Scuti,,Zeta,531.3,15,379,white,dwarf,Yehat,II,Emerald,2,1,1,2,1,0,1725,69,1.2,-7,59,102,60,80,288,0,-590,1020
Scuti,,Zeta,531.3,15,379,white,dwarf,Yehat,I-a,Cyanic,6,3,4,6,1,0,78,78,0.2,-19,33,30,9,485,231,88,260,438
Scuti,,Zeta,531.3,15,379,white,dwarf,Yehat,I-b,Selenic,6,3,4,6,1,0,69,23,0.3,10,58,29,16,530,180,101,-290,438
Scuti,,Zeta,531.3,15,379,white,dwarf,Yehat,I,Redux,7,2,4,7,1,0,132,66,2.1,13,100,106,106,561,181,96,-140,438
Serpentis,,Alpha,491.1,18,340.4,orange,giant,Yehat,III-a,Copper,3,3,1,1,1,0,51,17,0.9,13,154,30,46,-60,29340,14,360,7814
Serpentis,,Alpha,491.1,18,340.4,orange,giant,Yehat,III,Gas Giant,8,2,8,1,1,0,0,0,3,31,20,1124,224,-60,105,65535,-1,7814
Serpentis,,Alpha,491.1,18,340.4,orange,giant,Yehat,III-b,Purple,3,3,1,1,1,0,93,31,0.4,-8,62,32,19,-60,216,0,-740,7814
Serpentis,,Alpha,491.1,18,340.4,orange,giant,Yehat,III-c,Urea,6,6,2,1,1,0,89,89,0.4,-9,63,36,22,-60,177,84,560,7814
Serpentis,,Alpha,491.1,18,340.4,orange,giant,Yehat,II-b,Noble,3,3,1,1,1,0,391,130,0.2,-16,34,35,11,1,183,10,760,5723
Serpentis,,Alpha,491.1,18,340.4,orange,giant,Yehat,I-a,Radioactive,2,1,2,1,1,0,2024,253,1,0,195,27,52,11,21848,12,760,5117
Serpentis,,Alpha,491.1,18,340.4,orange,giant,Yehat,II,Gas Giant,8,2,8,2,1,0,0,0,2,-12,21,485,101,65,150,65535,-1,5723
Serpentis,,Alpha,491.1,18,340.4,orange,giant,Yehat,I-b,Green,5,3,5,2,1,0,330,66,0.5,-2,100,27,27,70,233,266,560,5117
Serpentis,,Alpha,491.1,18,340.4,orange,giant,Yehat,II-a,Infrared,4,2,4,2,1,0,72,24,0.6,-1,100,30,30,78,225,209,560,5723
Serpentis,,Alpha,491.1,18,340.4,orange,giant,Yehat,I,Gas Giant,8,2,8,2,1,0,0,0,3,22,21,1281,269,94,112,65535,-1,5117
Serpentis,,Beta,486.1,26.2,332.8,white,dwarf,Yehat,I,Plutonic,3,2,3,1,1,0,847,189,3,6,152,107,162,-119,285,78,560,5336
Serpentis,,Delta,474.7,22.1,323.7,orange,dwarf,Yehat,VII-d,Copper,3,3,1,1,1,0,393,131,1.1,22,156,35,54,-230,212,14,160,7635
Serpentis,,Delta,474.7,22.1,323.7,orange,dwarf,Yehat,VII,Gas Giant,8,1,8,1,1,0,0,0,3,-20,21,707,148,-230,146,65535,-1,7635
Serpentis,,Delta,474.7,22.1,323.7,orange,dwarf,Yehat,VII-b,Green,5,5,2,1,1,0,190,38,0.6,-19,96,30,28,-230,231,88,360,7635
Serpentis,,Delta,474.7,22.1,323.7,orange,dwarf,Yehat,VII-c,Infrared,4,4,2,1,1,43,180,60,0.6,-17,101,30,30,-230,266,78,360,7635
Serpentis,,Delta,474.7,22.1,323.7,orange,dwarf,Yehat,VII-a,Urea,6,6,2,1,5,18,33,33,0.3,-19,58,28,16,-230,173,87,360,7635
Serpentis,,Delta,474.7,22.1,323.7,orange,dwarf,Yehat,VI,Infrared,4,4,2,1,1,0,0,0,0.7,-16,99,35,34,-228,255,78,360,6989
Serpentis,,Delta,474.7,22.1,323.7,orange,dwarf,Yehat,V,Radioactive,2,2,1,1,1,0,1072,134,1.2,-11,201,30,60,-226,255,0,-940,6221
Serpentis,,Delta,474.7,22.1,323.7,orange,dwarf,Yehat,IV,Magma,8,8,1,1,1,0,75,25,3,11,144,104,149,-215,163,0,-940,4183
Serpentis,,Delta,474.7,22.1,323.7,orange,dwarf,Yehat,III,Selenic,2,2,1,1,1,0,18,6,0.3,-24,59,27,15,-210,291,0,-940,3553
Serpentis,,Delta,474.7,22.1,323.7,orange,dwarf,Yehat,II,Super-Dense,6,6,3,1,1,0,246,82,1.3,-23,199,34,67,-196,271,86,360,2387
Serpentis,,Delta,474.7,22.1,323.7,orange,dwarf,Yehat,I,Chlorine,5,5,1,1,3,87,228,122,2,-17,105,94,98,-133,290,0,-740,719
Serpentis,,Epsilon,487.2,40.8,328.9,red,dwarf,Yehat,VI-b,Cimmerian,3,3,1,1,1,0,111,111,1.1,-23,148,36,53,-252,247,0,-940,7499
Serpentis,,Epsilon,487.2,40.8,328.9,red,dwarf,Yehat,VI,Gas Giant,8,2,8,1,1,0,0,0,3,3,21,729,153,-252,84,65535,-1,7499
Serpentis,,Epsilon,487.2,40.8,328.9,red,dwarf,Yehat,VI-c,Noble,2,2,1,1,1,0,268,91,0.2,8,32,25,8,-252,231,0,-940,7499
Serpentis,,Epsilon,487.2,40.8,328.9,red,dwarf,Yehat,VI-a,Ultramarine,2,1,2,1,1,0,458,112,0.2,1,32,36,11,-252,270,87,360,7499
Serpentis,,Epsilon,487.2,40.8,328.9,red,dwarf,Yehat,V-a,Chondrite,6,6,1,1,1,0,61,61,0.6,-16,104,31,32,-250,264,0,-940,6667
Serpentis,,Epsilon,487.2,40.8,328.9,red,dwarf,Yehat,V-b,Dust,3,3,1,1,2,20,9,3,0.3,-8,62,25,15,-250,167,12,160,6667
Serpentis,,Epsilon,487.2,40.8,328.9,red,dwarf,Yehat,V,Gas Giant,8,3,8,1,1,0,0,0,3,-12,20,922,184,-250,137,65535,-1,6667
Serpentis,,Epsilon,487.2,40.8,328.9,red,dwarf,Yehat,V-c,Pellucid,3,3,1,1,1,0,0,0,0.5,1,63,37,23,-250,165,0,-940,6667
Serpentis,,Epsilon,487.2,40.8,328.9,red,dwarf,Yehat,IV,Ultramarine,3,2,3,1,1,0,235,69,0.2,-15,33,33,10,-247,161,96,360,5207
Serpentis,,Epsilon,487.2,40.8,328.9,red,dwarf,Yehat,III,Magma,7,7,1,1,1,0,153,51,2.4,23,146,84,122,-246,265,0,-940,4652
Serpentis,,Epsilon,487.2,40.8,328.9,red,dwarf,Yehat,II,Pellucid,2,2,1,1,1,0,75,3,0.3,22,61,27,16,-242,171,0,-940,3509
Serpentis,,Epsilon,487.2,40.8,328.9,red,dwarf,Yehat,I,Gas Giant,8,2,8,1,1,0,0,0,2.3,16,21,548,115,-236,139,65535,-1,2476
Serpentis,,Eta,471.4,7.8,326.4,green,dwarf,Yehat,I,Selenic,2,2,1,1,1,0,159,53,0.4,-17,63,35,22,-62,266,0,-740,1263
Serpentis,,Gamma,492.3,29.4,337.5,yellow,dwarf,Yehat,VII-a,Halide,1,1,1,1,1,0,246,78,0.3,-4,63,27,17,-207,56237,0,-940,7282
Serpentis,,Gamma,492.3,29.4,337.5,yellow,dwarf,Yehat,VII-b,Opalescent,3,3,1,1,1,0,94,43,0.4,12,59,31,18,-207,191,0,-940,7282
Serpentis,,Gamma,492.3,29.4,337.5,yellow,dwarf,Yehat,VII,Telluric,6,3,2,1,6,42,519,124,2.1,-1,105,102,107,-207,210,82,360,7282
Serpentis,,Gamma,492.3,29.4,337.5,yellow,dwarf,Yehat,VI,Redux,4,4,1,1,1,0,290,136,1.7,10,96,91,87,-203,227,0,-940,6487
Serpentis,,Gamma,492.3,29.4,337.5,yellow,dwarf,Yehat,V,Carbide,4,4,1,1,1,0,85,85,0.6,1,100,31,31,-201,57230,0,-940,6005
Serpentis,,Gamma,492.3,29.4,337.5,yellow,dwarf,Yehat,IV,Cyanic,1,1,1,1,1,0,85,85,0.2,-25,33,37,12,-196,153,0,-940,5351
Serpentis,,Gamma,492.3,29.4,337.5,yellow,dwarf,Yehat,III,Halide,3,3,1,1,1,0,272,82,0.4,11,63,30,18,-177,163,0,-940,3421
Serpentis,,Gamma,492.3,29.4,337.5,yellow,dwarf,Yehat,II-a,Pellucid,1,1,1,1,1,0,100,4,0.4,25,60,33,19,-164,55025,0,-940,2671
Serpentis,,Gamma,492.3,29.4,337.5,yellow,dwarf,Yehat,II,Primordial,8,8,3,1,1,8,162,100,1.9,-36,101,95,95,-164,254,77,360,2671
Serpentis,,Gamma,492.3,29.4,337.5,yellow,dwarf,Yehat,I,Water,5,4,4,1,5,39,159,43,1.7,-9,103,84,86,16,151,75,960,542
Serpentis,,Gamma,492.3,29.4,337.5,yellow,dwarf,Yehat,I-a,Azure,4,3,4,1,1,12,90,30,0.4,-12,60,31,18,29,298,96,960,542
Serpentis,,Iota,459.6,42.9,302.1,white,dwarf,Yehat,II,Gas Giant,8,2,8,1,1,0,0,0,2.1,0,20,532,106,-133,145,65535,-1,6426
Serpentis,,Iota,459.6,42.9,302.1,white,dwarf,Yehat,II-b,Oolite,3,3,2,1,1,0,660,132,1,-9,145,36,52,-133,177,84,560,6426
Serpentis,,Iota,459.6,42.9,302.1,white,dwarf,Yehat,II-a,Yttric,4,4,1,1,1,0,756,208,0.8,-19,152,25,38,-133,276,14,360,6426
Serpentis,,Iota,459.6,42.9,302.1,white,dwarf,Yehat,I,Sapphire,3,3,1,1,1,0,4150,166,1.2,-10,60,104,62,-88,213,0,-740,3719
Serpentis,,Theta,452.9,16.9,305.8,blue,dwarf,Yehat,III,Green,6,6,2,1,1,0,300,60,0.6,-12,102,29,29,-168,163,79,360,7923
Serpentis,,Theta,452.9,16.9,305.8,blue,dwarf,Yehat,II,Carbide,4,4,1,1,1,0,103,103,0.5,31,105,25,26,-148,230,0,-740,5639
Serpentis,,Theta,452.9,16.9,305.8,blue,dwarf,Yehat,I,Fluorescent,5,5,1,1,1,0,1186,199,2.6,-30,146,90,131,-126,247,0,-740,4093
Serpentis,,Zeta,500.7,3.5,354.9,green,dwarf,Yehat,V,Magnetic,8,8,1,1,1,0,72,24,3,13,150,103,154,-159,21547,0,-940,4335
Serpentis,,Zeta,500.7,3.5,354.9,green,dwarf,Yehat,IV,Gas Giant,8,2,8,1,1,0,0,0,3,-11,21,917,192,-150,110,65535,-1,3759
Serpentis,,Zeta,500.7,3.5,354.9,green,dwarf,Yehat,IV-a,Halide,1,1,1,1,1,0,208,104,0.4,8,63,29,18,-150,261,0,-740,3759
Serpentis,,Zeta,500.7,3.5,354.9,green,dwarf,Yehat,IV-c,Noble,3,3,1,1,1,0,196,55,0.2,18,32,28,8,-150,244,0,-740,3759
Serpentis,,Zeta,500.7,3.5,354.9,green,dwarf,Yehat,IV-b,Quasi-Degenerate,4,4,1,1,1,0,700,28,1.1,-4,152,36,54,-150,214,0,-740,3759
Serpentis,,Zeta,500.7,3.5,354.9,green,dwarf,Yehat,III-c,Cyanic,3,3,1,1,1,0,31,31,0.2,-16,34,35,11,-126,183,0,-740,2596
Serpentis,,Zeta,500.7,3.5,354.9,green,dwarf,Yehat,III,Gas Giant,8,1,8,1,1,0,0,0,3,-11,20,972,194,-126,142,65535,-1,2596
Serpentis,,Zeta,500.7,3.5,354.9,green,dwarf,Yehat,III-b,Opalescent,3,3,1,1,1,0,191,65,0.4,22,60,35,21,-126,269,0,-740,2596
Serpentis,,Zeta,500.7,3.5,354.9,green,dwarf,Yehat,III-d,Purple,5,5,1,1,1,0,0,0,0.4,-1,62,36,22,-126,291,0,-740,2596
Serpentis,,Zeta,500.7,3.5,354.9,green,dwarf,Yehat,III-a,Radioactive,2,2,1,1,1,0,752,94,1.3,-13,193,35,67,-126,29332,0,-740,2596
Serpentis,,Zeta,500.7,3.5,354.9,green,dwarf,Yehat,II,Cyanic,1,1,1,1,1,0,56,56,0.2,-20,34,31,10,-88,238,0,-740,1657
Serpentis,,Zeta,500.7,3.5,354.9,green,dwarf,Yehat,I,Acid,4,3,3,2,1,0,165,165,0.6,-2,104,27,28,78,230,15,610,536
Sextantis,,Alpha,433.7,106.6,261.3,blue,dwarf,VUX,VI,Acid,2,2,1,1,1,0,234,234,0.5,8,97,28,27,-156,204,0,-940,6435
Sextantis,,Alpha,433.7,106.6,261.3,blue,dwarf,VUX,V,Telluric,4,4,2,1,1,9,291,65,2.1,-9,105,99,103,-151,241,88,560,5889
Sextantis,,Alpha,433.7,106.6,261.3,blue,dwarf,VUX,IV,Noble,3,3,1,1,1,0,148,40,0.2,6,34,32,10,-142,211,0,-740,5118
Sextantis,,Alpha,433.7,106.6,261.3,blue,dwarf,VUX,III,Primordial,8,8,3,1,5,173,352,236,1.6,-2,100,79,79,-111,196,78,560,3370
Sextantis,,Alpha,433.7,106.6,261.3,blue,dwarf,VUX,II,Fluorescent,3,3,1,1,1,0,643,124,3,-2,146,111,162,-67,177,0,-740,2072
Sextantis,,Alpha,433.7,106.6,261.3,blue,dwarf,VUX,I-a,Noble,7,1,2,1,7,31,129,45,0.2,8,34,29,9,-15,261,12,560,1557
Sextantis,,Alpha,433.7,106.6,261.3,blue,dwarf,VUX,I-b,Urea,7,7,5,2,5,44,23,23,0.4,-16,63,29,18,64,165,249,560,1557
Sextantis,,Alpha,433.7,106.6,261.3,blue,dwarf,VUX,I,Gas Giant,8,1,8,2,1,0,0,0,3,-21,20,1232,246,83,83,65535,-1,1557
Sextantis,,Beta,460.4,118.7,286.4,orange,dwarf,VUX,II,Infrared,3,3,2,1,1,0,0,0,0.7,9,100,33,33,-230,201,112,210,7507
Sextantis,,Beta,460.4,118.7,286.4,orange,dwarf,VUX,I,Green,4,4,2,1,1,0,255,51,0.5,0,96,28,26,-227,296,94,360,6534
Sextantis,,Delta,487.3,96.8,315.8,green,dwarf,VUX,IX,Emerald,3,3,1,1,1,0,1200,48,1.2,3,59,99,58,-186,157,0,-940,7446
Sextantis,,Delta,487.3,96.8,315.8,green,dwarf,VUX,VIII,Noble,2,2,1,1,1,0,142,40,0.2,25,34,30,10,-183,182,0,-940,6944
Sextantis,,Delta,487.3,96.8,315.8,green,dwarf,VUX,VII,Metal,3,3,2,1,1,0,690,153,1,13,145,36,52,-174,217,88,360,5766
Sextantis,,Delta,487.3,96.8,315.8,green,dwarf,VUX,VI,Lanthanide,8,8,1,1,1,0,1010,202,1.1,34,149,36,53,-168,224,0,-940,5115
Sextantis,,Delta,487.3,96.8,315.8,green,dwarf,VUX,V-a,Copper,3,3,2,1,2,120,639,213,0.9,-5,143,32,45,-156,182,15,260,4086
Sextantis,,Delta,487.3,96.8,315.8,green,dwarf,VUX,V,Gas Giant,8,2,8,1,1,0,0,0,2.9,23,21,695,145,-156,119,65535,-1,4086
Sextantis,,Delta,487.3,96.8,315.8,green,dwarf,VUX,IV,Alkali,5,5,2,1,1,0,54,18,0.6,-17,104,30,31,-137,172,12,360,3061
Sextantis,,Delta,487.3,96.8,315.8,green,dwarf,VUX,III,Treasure,3,3,1,1,1,0,1038,173,1.3,1,197,33,65,-123,276,0,-740,2521
Sextantis,,Delta,487.3,96.8,315.8,green,dwarf,VUX,II-c,Copper,7,1,2,1,7,33,441,147,1,4,154,33,50,-47,246,11,560,1121
Sextantis,,Delta,487.3,96.8,315.8,green,dwarf,VUX,II,Gas Giant,8,1,8,1,1,0,0,0,3,-9,20,1023,204,-47,128,65535,-1,1121
Sextantis,,Delta,487.3,96.8,315.8,green,dwarf,VUX,II-d,Green,6,6,3,1,1,0,300,60,0.6,23,101,32,32,-47,249,103,610,1121
Sextantis,,Delta,487.3,96.8,315.8,green,dwarf,VUX,II-a,Noble,3,3,1,1,1,0,210,63,0.2,14,34,25,8,-47,299,0,-540,1121
Sextantis,,Delta,487.3,96.8,315.8,green,dwarf,VUX,II-b,Super-Dense,6,6,3,1,5,71,84,28,1,34,196,27,52,-47,279,77,760,1121
Sextantis,,Delta,487.3,96.8,315.8,green,dwarf,VUX,I,Carbide,4,3,3,2,2,98,93,93,0.5,4,97,26,25,58,242,15,610,594
Sextantis,,Epsilon,477,89.5,306.8,blue,dwarf,VUX,IX,Alkali,4,4,1,1,1,0,153,51,0.7,3,104,35,36,-167,275,13,160,7812
Sextantis,,Epsilon,477,89.5,306.8,blue,dwarf,VUX,VIII,Opalescent,2,2,1,1,1,0,84,28,0.4,-12,59,33,19,-161,208,0,-940,7021
Sextantis,,Epsilon,477,89.5,306.8,blue,dwarf,VUX,VII,Plutonic,4,4,2,1,1,0,1306,296,2.7,5,146,94,137,-155,210,95,360,6325
Sextantis,,Epsilon,477,89.5,306.8,blue,dwarf,VUX,VI,Chlorine,7,7,1,1,1,0,272,151,1.8,-39,103,86,88,-142,188,0,-740,5174
Sextantis,,Epsilon,477,89.5,306.8,blue,dwarf,VUX,VI-a,Green,5,4,3,1,5,37,90,18,0.6,10,101,32,32,-142,290,96,560,5174
Sextantis,,Epsilon,477,89.5,306.8,blue,dwarf,VUX,V,Cyanic,1,1,1,1,1,0,77,77,0.2,-9,32,32,10,-127,266,0,-740,4106
Sextantis,,Epsilon,477,89.5,306.8,blue,dwarf,VUX,IV,Carbide,2,2,1,1,1,0,126,126,0.7,23,99,36,35,-106,184,0,-740,3156
Sextantis,,Epsilon,477,89.5,306.8,blue,dwarf,VUX,III,Radioactive,5,3,2,1,5,57,976,122,1.2,-22,206,30,61,-14,290,11,560,1611
Sextantis,,Epsilon,477,89.5,306.8,blue,dwarf,VUX,II,Cyanic,2,1,2,1,2,159,53,53,0.2,-18,34,28,9,39,215,12,760,1047
Sextantis,,Epsilon,477,89.5,306.8,blue,dwarf,VUX,I,Treasure,6,2,4,6,1,0,1092,182,1.3,15,191,33,63,432,168,90,260,463
Sextantis,,Gamma,487.5,114.5,313.7,orange,dwarf,VUX,V,Vinylogous,4,4,1,1,1,0,163,67,1.9,2,99,96,95,-225,161,0,-940,6163
Sextantis,,Gamma,487.5,114.5,313.7,orange,dwarf,VUX,IV,Chlorine,5,5,1,1,1,0,257,141,1.9,1,101,96,96,-221,199,0,-940,5194
Sextantis,,Gamma,487.5,114.5,313.7,orange,dwarf,VUX,III-c,Acid,4,4,1,1,1,0,138,138,0.5,26,99,25,24,-213,287,0,-940,3942
Sextantis,,Gamma,487.5,114.5,313.7,orange,dwarf,VUX,III-a,Copper,5,3,2,1,5,90,276,92,1,-35,145,36,52,-213,249,13,160,3942
Sextantis,,Gamma,487.5,114.5,313.7,orange,dwarf,VUX,III,Gas Giant,8,1,8,1,1,0,0,0,3,0,20,993,198,-213,121,65535,-1,3942
Sextantis,,Gamma,487.5,114.5,313.7,orange,dwarf,VUX,III-b,Green,7,5,3,1,7,104,445,89,0.6,9,100,31,31,-213,263,112,210,3942
Sextantis,,Gamma,487.5,114.5,313.7,orange,dwarf,VUX,II,Halide,1,1,1,1,1,0,204,57,0.4,15,60,34,20,-202,236,0,-940,2789
Sextantis,,Gamma,487.5,114.5,313.7,orange,dwarf,VUX,I,Ultramarine,5,3,4,1,5,77,48,16,0.2,-2,33,35,11,-138,218,110,410,784
Sextantis,,Zeta,468.1,91.6,297.7,orange,dwarf,VUX,VIII,Alkali,4,4,1,1,1,0,153,51,0.6,-22,104,29,30,-230,229,12,160,7420
Sextantis,,Zeta,468.1,91.6,297.7,orange,dwarf,VUX,VII,Halide,3,3,1,1,1,0,336,135,0.3,-10,59,28,16,-228,299,0,-940,6867
Sextantis,,Zeta,468.1,91.6,297.7,orange,dwarf,VUX,VI,Selenic,2,2,1,1,1,0,21,7,0.3,3,62,29,17,-223,245,0,-940,5571
Sextantis,,Zeta,468.1,91.6,297.7,orange,dwarf,VUX,V,Infrared,5,5,3,1,1,0,180,60,0.6,-19,105,30,31,-217,298,87,360,4498
Sextantis,,Zeta,468.1,91.6,297.7,orange,dwarf,VUX,IV-a,Crimson,3,2,3,1,1,0,168,59,0.7,-12,104,35,36,-208,266,87,360,3343
Sextantis,,Zeta,468.1,91.6,297.7,orange,dwarf,VUX,IV,Maroon,3,3,2,1,1,0,301,121,1.3,34,62,107,66,-208,273,14,160,3343
Sextantis,,Zeta,468.1,91.6,297.7,orange,dwarf,VUX,III,Alkali,2,2,2,1,1,0,129,43,0.6,0,98,29,28,-197,271,13,160,2437
Sextantis,,Zeta,468.1,91.6,297.7,orange,dwarf,VUX,II,Gas Giant,8,2,8,1,1,0,0,0,2.2,3,21,537,112,-181,140,65535,-1,1666
Sextantis,,Zeta,468.1,91.6,297.7,orange,dwarf,VUX,I,Rainbow,3,1,3,1,1,0,1349,229,1,-1,62,79,48,-13,217,11,560,256
Sirius,,Prime,180.6,150.7,7.8,white,giant,None,I,Lanthanide,8,6,3,8,1,0,1265,253,1,-19,147,36,52,1035,173,112,-290,2612
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Pluto,Pellucid,1,1,1,1,1,0,125,5,0.1,119,33,18,5,-235,1533,0,0,20157
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Neptune,Gas Giant,8,1,8,1,1,0,0,0,2.2,30,28,396,110,-229,182,65535,0,15354
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Uranus,Gas Giant,8,1,8,1,1,0,0,0,1.7,98,21,411,86,-217,172,65535,0,9809
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Neptune-a,Vinylogous,2,1,2,1,1,0,58,22,0.5,0,95,27,25,-216,4300,10,0,15354
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Saturn,Gas Giant,8,1,8,1,1,0,0,0,2.4,27,13,945,122,-197,102,65535,0,4874
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Saturn-a,Alkali,3,2,3,1,1,0,273,91,0.3,0,34,40,13,-178,3816,160,0,4874
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Jupiter-d,Pellucid,2,2,1,1,1,0,0,0,0.3,0,35,38,13,-167,4008,0,0,2662
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Jupiter-c,Cyanic,1,1,1,1,1,0,103,103,0.3,0,35,41,14,-164,1728,0,0,2662
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Jupiter-a,Radioactive,4,4,1,1,1,0,1176,147,0.3,0,69,25,17,-163,390,0,0,2662
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Jupiter-b,Halide,2,2,1,1,1,0,410,85,0.3,0,54,25,13,-161,840,0,0,2662
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Jupiter,Gas Giant,8,1,8,1,1,0,0,0,3,3,24,1120,268,-143,98,65535,0,2662
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Mars,Dust,2,2,2,1,1,0,168,56,0.8,24,72,53,38,-53,246,1,0,778
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Earth-b,Selenic,1,1,1,1,1,0,198,66,0.3,0,60,25,15,-18,6960,0,0,512
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Earth,Water,2,2,2,1,1,0,315,100,2,23,100,100,100,22,240,50,0,512
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Mercury,Metal,4,3,1,4,1,0,1060,278,0.7,3,98,38,37,165,14160,0,0,199
Sol,,Prime,175.2,145,0,yellow,dwarf,None,Venus,Primordial,8,2,8,6,1,0,122,88,1.8,177,95,95,90,457,58320,4500,0,368
Squidi,,Alpha,214.5,391.6,249.7,green,dwarf,Spathi,II,Organic,4,4,1,1,1,0,26,26,2,15,103,98,100,-183,189,0,-940,6983
Squidi,,Alpha,214.5,391.6,249.7,green,dwarf,Spathi,I,Treasure,6,1,3,1,6,18,1476,246,1.4,-7,193,37,71,-5,282,15,660,942
Squidi,,Beta,206.2,399.1,255.9,orange,dwarf,Spathi,III-b,Carbide,2,2,1,1,1,0,106,106,0.5,24,98,28,27,-227,265,0,-940,6518
Squidi,,Beta,206.2,399.1,255.9,orange,dwarf,Spathi,III,Gas Giant,8,2,8,1,1,0,0,0,2.8,-31,21,664,139,-227,83,65535,-1,6518
Squidi,,Beta,206.2,399.1,255.9,orange,dwarf,Spathi,III-a,Radioactive,3,3,1,1,1,0,728,91,1.4,8,206,35,72,-227,178,0,-940,6518
Squidi,,Beta,206.2,399.1,255.9,orange,dwarf,Spathi,II,Chlorine,6,6,1,1,1,0,226,141,2.1,12,103,100,103,-225,227,0,-940,5997
Squidi,,Beta,206.2,399.1,255.9,orange,dwarf,Spathi,I,Magnetic,6,6,1,1,1,0,496,92,2.3,39,148,79,116,-219,239,0,-940,4750
Squidi,,Gamma,214.5,420.8,278.5,red,dwarf,Spathi,II,Maroon,3,1,1,1,3,32,208,92,1.3,38,59,107,63,-252,227,12,160,7857
Squidi,,Gamma,214.5,420.8,278.5,red,dwarf,Spathi,II-a,Selenic,2,2,1,1,1,0,126,42,0.4,17,61,31,18,-252,222,0,-940,7857
